id,street,status,previous_jobs_count,amount_due,lat,lng
437,640 Walnut Vis,active,3,1125,33.51620242,-112.3541321
438,736 5th Blvd,active,1,1125,33.51994074,-112.1892235
439,493 9th Dv,in_progress,3,1126,33.57287289,-112.2767096
440,386 Sutter Pl,active,2,1127,33.5251434,-112.1455098
441,743 Indiana Wl,in_progress,1,1127,33.56851334,-112.2332891
442,230 Franklin St,collected,3,1128,33.46986297,-112.0480791
443,773 Bush Cir,collected,3,1128,33.43359292,-111.9246119
444,664 8th Way,active,1,1128,33.56267214,-111.968865
445,83 Wall Vis,active,2,1128,33.39191681,-111.8776667
446,744 California Pl,in_progress,3,1129,33.39268018,-112.0460428
447,476 Mission Wl,collected,2,1129,33.39293688,-112.3159236
448,692 Bush Vis,active,3,1130,33.4171511,-111.9783834
449,540 7th St,in_progress,2,1130,33.39028032,-112.3244798
450,557 1st Wl,active,1,1130,33.43256755,-112.158223
451,412 Mission Dv,active,1,1131,33.48435844,-112.1225203
452,521 5th Blvd,collected,2,1131,33.47154481,-111.9435615
453,599 Franklin Dv,in_progress,1,1131,33.3665089,-112.0852178
454,169 1st Way,in_progress,1,1131,33.52000052,-112.0299082
455,549 Walnut Dv,collected,2,1132,33.42339315,-112.0574398
456,778 5th Pl,in_progress,1,1132,33.54564764,-112.2743695
457,230 9th Cir,in_progress,2,1132,33.50212731,-112.3136132
458,19 Post Ave,collected,3,1132,33.48319194,-111.9430695
459,463 6th Trl,collected,2,1132,33.58262425,-111.8774596
460,52 Post Vis,collected,2,1133,33.46029309,-112.1308202
461,489 4th Pl,active,2,1133,33.53778122,-112.1684259
462,555 2nd Vis,active,1,1133,33.55868683,-112.2086586
463,13 Mission Pl,collected,1,1133,33.44570838,-111.8728905
464,798 2nd Cir,collected,1,1134,33.36824558,-111.9572208
465,385 Pine Wl,collected,1,1134,33.49816531,-112.2603583
466,266 Euclid St,active,2,1134,33.38416057,-112.3558656
467,296 Wall Wl,in_progress,3,1134,33.47516442,-111.9805045
468,195 8th Blvd,in_progress,2,1135,33.53554025,-111.9001465
469,348 Bush Dv,in_progress,2,1135,33.50875456,-112.1099602
470,588 Page Wl,collected,1,1136,33.44333349,-111.9873538
471,539 6th Blvd,active,1,1136,33.59287838,-112.1481244
472,500 3rd Ave,active,2,1137,33.36972878,-112.2096281
473,710 Wall Vis,collected,3,1137,33.37665707,-112.0519858
474,245 3rd Trl,in_progress,2,1137,33.56659447,-112.3385863
475,734 1st Ave,collected,1,1138,33.51141616,-112.2356235
476,789 9th Blvd,in_progress,3,1138,33.48215652,-112.3229377
477,610 Wall Vis,in_progress,2,1139,33.44088962,-112.183604
478,220 Mission Blvd,collected,3,1139,33.4643627,-112.1871715
479,285 Pine Blvd,collected,1,1139,33.40689258,-112.2458991
480,80 Sutter Pl,collected,1,1139,33.50283919,-112.1426328
481,591 8th Vis,in_progress,1,1140,33.5401284,-112.1933387
482,526 8th Trl,active,3,1140,33.52842241,-112.1293128
483,19 California Dv,active,2,1140,33.37606712,-111.9169162
484,640 California Way,collected,1,1140,33.41073792,-111.9217121
485,581 3rd Trl,collected,3,1141,33.56511071,-112.0995899
486,245 2nd Ave,active,2,1141,33.55451068,-112.3150074
487,166 1st Vis,collected,3,1141,33.49792089,-111.968161
488,332 2nd Cir,in_progress,1,1141,33.4053297,-112.0123041
489,157 9th Blvd,in_progress,1,1142,33.4224402,-112.1414955
490,684 Euclid St,collected,2,1142,33.45211781,-112.2881251
491,278 1st Vis,in_progress,1,1142,33.45394081,-112.0692936
492,540 7th Rd,active,1,1142,33.51325396,-112.0177176
493,742 1st Vis,active,2,1143,33.4825098,-112.0641443
494,174 Turk St,collected,3,1143,33.46436514,-112.0581559
495,697 9th Ave,collected,3,1143,33.42332362,-112.0534742
496,634 3rd Dv,collected,2,1143,33.56181047,-111.9565977
497,699 2nd Wl,in_progress,1,1144,33.42140771,-112.1503015
498,262 Turk Dv,collected,1,1144,33.50829879,-111.8934181
499,279 California Way,in_progress,1,1144,33.53346986,-111.9583987
500,512 Page Ave,in_progress,2,1144,33.37427972,-112.1905859
501,137 Sutter Wl,collected,3,1145,33.3953058,-112.1095337
502,727 4th Way,active,1,1146,33.5409943,-112.0560082
503,497 Blake Dv,collected,3,1146,33.49901858,-112.2083589
504,65 5th Vis,in_progress,1,1147,33.53417425,-112.0417339
505,418 California Way,collected,3,1148,33.56957222,-112.3199163
506,374 Sutter Rd,active,3,1148,33.55169378,-111.918923
507,67 8th Dv,collected,1,1148,33.51135195,-111.8921821
508,239 8th Way,collected,1,1148,33.45864478,-111.947466
509,138 Pine Cir,active,3,1148,33.38803889,-112.0463829
510,41 7th Ave,active,3,1148,33.52244499,-112.1624436
511,618 Blake Cir,in_progress,1,1148,33.41706934,-112.3421812
512,376 Euclid Wl,in_progress,2,1149,33.56013979,-112.2487407
513,314 4th Wl,in_progress,1,1149,33.37734525,-111.9777457
514,440 Bush Pl,active,3,1149,33.51765918,-112.2567872
515,631 5th Way,in_progress,1,1149,33.59237981,-112.2553072
516,293 Pine Pl,in_progress,1,1150,33.37561922,-112.0145573
517,782 4th Way,collected,1,1150,33.57168475,-111.9040438
518,326 Geary Blvd,active,1,1150,33.57474276,-111.9914962
519,776 3rd Wl,active,3,1150,33.40898274,-112.0675442
520,527 Geary Way,collected,3,1150,33.44930419,-112.1687509
521,373 Indiana Cir,collected,2,1150,33.39884212,-112.0911081
522,191 Turk Rd,active,2,1151,33.56621187,-112.3317581
523,107 1st Cir,active,2,1151,33.44753259,-112.3250624
524,47 7th Pl,in_progress,1,1151,33.58441276,-112.3537964
525,448 7th Pl,in_progress,2,1151,33.45211167,-112.3372356
526,238 7th Way,in_progress,1,1151,33.57644782,-112.2467753
527,170 6th Way,active,2,1151,33.36157255,-111.9800508
528,388 3rd Rd,in_progress,3,1152,33.42746642,-112.167645
529,601 3rd Way,in_progress,1,1152,33.52129545,-112.0279895
530,34 8th Vis,collected,1,1152,33.48195861,-112.2234571
531,712 Wall Pl,collected,2,1152,33.50773945,-112.325604
532,201 Euclid Vis,in_progress,1,1152,33.53955812,-111.9069274
533,253 Page Dv,collected,1,1153,33.38117122,-112.2699939
534,567 Wall Vis,active,3,1154,33.52534714,-111.9418418
535,521 4th Wl,active,3,1155,33.50576761,-112.0687514
536,220 8th Ave,active,2,1156,33.56047787,-112.0742028
537,674 Sutter St,in_progress,3,1157,33.54753896,-112.0831043
538,191 9th Trl,in_progress,2,1157,33.51116474,-112.0061487
539,256 Geary Way,collected,1,1157,33.51236809,-112.2203263
540,471 California Pl,collected,1,1157,33.51677724,-111.9359222
541,74 Indiana Dv,active,2,1157,33.48005344,-111.8995759
542,486 3rd Ave,collected,2,1158,33.44818735,-112.3598179
543,136 Sutter Pl,in_progress,1,1158,33.43870601,-112.1582498
544,185 4th Way,in_progress,3,1159,33.44273642,-111.935583
545,16 Mission Ave,collected,1,1159,33.46605468,-112.174407
546,523 Walnut Cir,active,2,1159,33.41530694,-112.1761601
547,32 Mission Ave,active,2,1160,33.52419835,-112.2376529
548,572 Bush Ave,collected,3,1161,33.51562625,-111.9271724
549,226 3rd Blvd,collected,2,1161,33.37166566,-111.9832609
550,624 Sutter Trl,collected,2,1162,33.48382235,-112.1237797
551,316 Turk Rd,collected,3,1163,33.58664319,-111.8793567
552,436 Geary Rd,active,1,1163,33.54356213,-112.2159743
553,399 Indiana Ave,in_progress,3,1163,33.43501223,-112.2640314
554,179 2nd Cir,in_progress,1,1165,33.50262507,-112.3270623
555,233 Pine St,active,2,1165,33.57002527,-112.2724039
556,333 Texas Way,active,1,1165,33.39730397,-112.1733366
557,536 4th Blvd,active,1,1165,33.58007166,-112.0172438
558,311 Euclid Wl,in_progress,1,1166,33.58065458,-112.063033
559,33 Mission Pl,active,1,1166,33.40056118,-112.3100832
560,12 1st Ave,collected,3,1166,33.4105638,-111.9591602
561,704 Mission Blvd,in_progress,3,1167,33.50217691,-112.1457288
562,200 Bush Way,active,3,1167,33.37693549,-112.3085604
563,352 Wall Vis,active,3,1168,33.47838318,-112.3227373
564,654 Sutter Trl,in_progress,3,1168,33.47113706,-112.3493255
565,392 California Dv,in_progress,1,1168,33.53647914,-111.9145885
566,664 Bush Dv,active,1,1169,33.4482503,-111.9036574
567,192 Page Dv,active,2,1169,33.42160562,-111.8914223
568,415 Walnut St,active,1,1169,33.38239516,-112.2199477
569,765 Mission Pl,active,1,1169,33.56501524,-112.3169467
570,245 Walnut Dv,collected,3,1170,33.46109897,-111.9787011
571,336 9th Cir,active,1,1170,33.50022281,-111.9210601
572,704 Blake Dv,active,2,1170,33.48252921,-112.2417779
573,453 Bush Rd,active,1,1170,33.57085631,-111.9675948
574,54 3rd Dv,in_progress,3,1171,33.55795037,-112.096798
575,642 9th Ave,active,2,1171,33.56300313,-112.2573006
576,694 5th Way,collected,1,1171,33.37508011,-112.3421191
577,585 3rd Trl,active,2,1171,33.43265166,-112.1817068
578,202 9th Pl,active,1,1171,33.43450825,-112.279939
579,766 9th Trl,collected,2,1172,33.59127248,-112.1139931
580,487 Indiana Trl,in_progress,3,1172,33.45675742,-112.2381289
581,248 Walnut St,collected,1,1172,33.40377877,-112.3115341
582,351 8th Vis,collected,3,1172,33.53328603,-112.2419038
583,706 Texas Cir,active,1,1172,33.50306795,-112.1348479
584,34 Wall Wl,active,2,1173,33.36551101,-112.2934964
585,470 3rd Cir,active,2,1173,33.45689582,-112.2797074
586,366 Texas Pl,in_progress,3,1174,33.57948417,-112.1191238
587,517 Walnut Pl,collected,2,1174,33.57703312,-111.987736
588,757 7th Trl,collected,3,1174,33.53113836,-112.0481518
589,671 Wall Pl,in_progress,2,1174,33.47148591,-112.3589504
590,633 9th Trl,active,1,1174,33.55093063,-112.0920789
591,728 Post Way,collected,3,1174,33.58506599,-112.059133
592,495 3rd Cir,in_progress,1,1174,33.46214007,-112.2855103
593,783 7th Vis,active,3,1174,33.43272769,-112.3552281
594,585 5th Vis,in_progress,2,1175,33.43324185,-111.9644734
595,627 Sutter Wl,in_progress,2,1175,33.56701473,-112.2527327
596,357 Page St,active,3,1175,33.45212698,-112.3507765
597,254 3rd Cir,active,1,1176,33.39223587,-112.2894981
598,512 Wall Vis,in_progress,3,1176,33.3701953,-112.143996
599,53 7th Way,in_progress,1,1176,33.36603786,-111.8722752
600,508 Geary Cir,active,1,1176,33.48247919,-112.0246476
601,335 Wall Way,in_progress,3,1177,33.51170116,-111.892048
602,578 Sutter Wl,collected,1,1177,33.49219325,-112.0086861
603,652 2nd Way,collected,2,1177,33.43511767,-111.9891708
604,313 Sutter Trl,in_progress,3,1178,33.5143816,-112.1743335
605,784 Turk Vis,collected,1,1178,33.39390074,-111.9801052
606,734 Geary Way,in_progress,2,1179,33.47399879,-112.3084851
607,396 Wall Dv,collected,3,1179,33.37999845,-112.0236431
608,286 Blake Way,active,1,1179,33.42693634,-112.0395097
609,707 1st Trl,collected,2,1179,33.47805681,-112.2006987
610,540 Sutter Vis,collected,3,1179,33.46432166,-112.0392697
611,755 8th Blvd,active,2,1179,33.5599753,-112.2416367
612,336 5th Wl,active,2,1179,33.53794354,-112.1087225
613,436 Franklin Way,in_progress,2,1180,33.42401583,-112.2932088
614,527 2nd Blvd,in_progress,1,1180,33.55658918,-112.1528918
615,224 3rd Trl,collected,3,1180,33.45193918,-112.3421791
616,122 Post Way,active,3,1180,33.57110721,-112.1445381
617,259 Turk Wl,collected,2,1180,33.54324039,-112.1435095
618,780 Blake St,in_progress,1,1180,33.58486857,-112.2786109
619,791 Walnut Trl,in_progress,1,1181,33.4434207,-112.2090273
620,10 Post Rd,in_progress,1,1181,33.41668122,-112.2990038
621,580 1st Rd,in_progress,3,1181,33.46818353,-112.2394491
622,666 Indiana Way,in_progress,1,1181,33.40631985,-111.997661
623,185 Geary Way,active,2,1181,33.38879977,-112.2262862
624,69 6th Cir,collected,1,1181,33.56226093,-112.0574873
625,255 Wall St,active,1,1182,33.44441295,-112.2236361
626,260 Pine Trl,collected,3,1182,33.5700969,-112.3289416
627,587 Mission Trl,in_progress,3,1183,33.46751522,-112.0868062
628,429 Bush Rd,collected,1,1183,33.41871714,-112.1327339
629,63 4th Trl,in_progress,2,1184,33.40712972,-112.1976035
630,14 Turk St,collected,2,1184,33.44338595,-112.0524177
631,610 5th Wl,active,2,1184,33.56925507,-112.2908932
632,727 Sutter Vis,in_progress,1,1185,33.36960525,-111.88837
633,22 Wall Cir,collected,2,1185,33.54614619,-112.1126699
634,757 Sutter Dv,active,1,1185,33.50089647,-112.3205816
635,436 Indiana Vis,collected,1,1185,33.3796856,-112.1033841
636,513 9th Vis,collected,3,1185,33.45658046,-111.9984239
637,629 5th Trl,in_progress,2,1186,33.53294459,-112.2368421
638,397 Turk Wl,active,3,1187,33.47986802,-112.277527
639,297 3rd Cir,collected,1,1188,33.38911511,-112.0751028
640,597 Wall Blvd,collected,2,1190,33.38014744,-112.3398464
641,48 Bush Dv,in_progress,1,1191,33.41736537,-111.8900698
642,50 8th Dv,collected,2,1192,33.54229072,-112.3468854
643,510 Mission St,collected,1,1193,33.4880916,-112.1274641
644,766 Turk St,collected,3,1193,33.53194844,-112.0613572
645,92 3rd Way,active,2,1193,33.53133655,-112.0901535
646,120 Wall Vis,active,1,1194,33.36220856,-112.2623155
647,210 Wall Pl,collected,1,1194,33.38342325,-112.1465506
648,379 Bush St,collected,1,1195,33.53948929,-112.3510404
649,23 Post Trl,in_progress,1,1195,33.39604777,-112.2862341
650,499 Walnut Cir,in_progress,2,1195,33.55633387,-112.1155206
651,716 Texas Trl,collected,3,1196,33.46478925,-111.8993797
652,157 4th St,in_progress,2,1196,33.42958342,-111.9380208
653,157 Euclid Cir,active,1,1196,33.56489652,-112.0513977
654,665 Euclid Blvd,in_progress,1,1196,33.48641499,-111.9838706
655,696 8th Ave,collected,3,1196,33.39821704,-112.2124468
656,489 Turk Vis,active,2,1196,33.49705256,-112.0349954
657,640 9th Rd,collected,3,1197,33.42444005,-112.1425145
658,170 9th Cir,active,3,1197,33.42449695,-111.975521
659,542 Page Pl,in_progress,2,1197,33.4299694,-111.9176251
660,399 5th Pl,in_progress,2,1198,33.48256224,-111.9090554
661,118 7th Wl,active,1,1198,33.37515081,-112.1243708
662,556 Texas Blvd,in_progress,3,1199,33.41640994,-112.006187
663,707 California Ave,in_progress,2,1199,33.36819635,-112.3056475
664,411 Mission Trl,collected,3,1199,33.54729506,-111.9424351
665,362 Turk Rd,in_progress,2,1199,33.47785135,-112.3224046
666,737 Sutter Trl,active,1,1199,33.39683973,-112.3192137
667,729 Sutter Pl,collected,3,1200,33.41828591,-112.1200202
668,401 Walnut Trl,collected,2,1200,33.4088553,-112.2757258
669,310 Euclid Rd,in_progress,1,1200,33.3648523,-112.104825
670,782 California Way,active,1,1201,33.45224232,-112.3474874
671,792 5th Dv,in_progress,1,1201,33.56402575,-112.0103833
672,66 Blake Cir,collected,3,1202,33.37467658,-112.3142815
673,387 Wall Dv,collected,3,1202,33.46398127,-111.9588337
674,182 Pine Vis,in_progress,3,1203,33.50339355,-112.0698135
675,262 Turk Blvd,active,2,1203,33.37741073,-112.148048
676,378 Texas Dv,in_progress,3,1203,33.40840335,-112.2892877
677,334 Texas Dv,in_progress,2,1203,33.46830832,-111.9939973
678,549 9th Trl,active,3,1203,33.51735671,-112.1666778
679,386 Mission Trl,in_progress,2,1204,33.54508609,-112.2293827
680,155 3rd Dv,in_progress,2,1204,33.36865981,-112.0644614
681,687 Wall Trl,active,3,1204,33.43483781,-112.3315592
682,95 Bush Pl,in_progress,1,1204,33.58163435,-111.8756033
683,790 Sutter Trl,collected,1,1204,33.37473578,-112.106857
684,716 Wall Dv,collected,3,1204,33.53775717,-112.1093962
685,602 Texas Way,collected,2,1205,33.36503966,-112.0563147
686,163 6th Blvd,collected,1,1205,33.4947231,-112.0785894
687,608 Blake Cir,in_progress,2,1205,33.52224162,-111.9855724
688,376 8th Trl,active,3,1205,33.40193164,-112.2586728
689,365 Geary Ave,collected,1,1205,33.50725782,-112.304542
690,170 Indiana Ave,active,3,1205,33.47441872,-112.2416163
691,706 Wall Pl,in_progress,3,1206,33.59411185,-112.3169948
692,638 Page Way,collected,2,1206,33.42203048,-111.9290107
693,654 Geary Dv,collected,3,1206,33.37385227,-111.9130709
694,53 Mission St,active,3,1207,33.44783186,-111.9568264
695,212 Blake Vis,collected,2,1207,33.49335042,-112.0926838
696,42 Euclid Dv,active,1,1207,33.47125726,-112.2582841
697,507 Page Pl,active,2,1207,33.56469125,-112.1484169
698,107 7th Vis,collected,2,1207,33.41030044,-112.0500062
699,732 8th Trl,active,1,1207,33.57397257,-112.2491263
700,740 2nd Pl,in_progress,2,1208,33.46881136,-112.2287965
701,400 Euclid Way,active,3,1208,33.48457865,-112.1538269
702,743 3rd Ave,collected,3,1208,33.53582171,-112.2938569
703,637 Pine Wl,active,3,1209,33.46677046,-112.1919735
704,541 Bush Cir,in_progress,3,1209,33.39615347,-112.0539823
705,212 Mission Cir,active,3,1209,33.48860534,-111.9941837
706,616 California Cir,active,1,1209,33.4765094,-112.1241693
707,760 Post Wl,in_progress,3,1209,33.40103308,-112.1261935
708,419 3rd Way,in_progress,1,1209,33.42383983,-111.9615031
709,113 5th Rd,in_progress,1,1210,33.55006264,-111.9627467
710,716 Sutter Wl,active,3,1210,33.37162573,-112.3388396
711,389 Turk Trl,collected,3,1210,33.51086861,-112.1831986
712,431 Texas St,in_progress,1,1210,33.38740423,-112.3057006
713,230 Wall Dv,active,2,1211,33.41662349,-111.9774707
714,317 1st Blvd,active,2,1212,33.40197295,-112.0421723
715,355 Pine Ave,collected,3,1212,33.58152225,-112.1338064
716,184 1st Cir,in_progress,2,1212,33.47207373,-112.2368106
717,187 5th Trl,active,2,1213,33.41443557,-112.1395431
718,621 Walnut Pl,active,3,1213,33.3747692,-112.0604054
719,453 6th Way,collected,3,1213,33.40993472,-112.1140524
720,648 Post Rd,collected,3,1213,33.43773969,-112.2702063
721,587 Geary Vis,active,2,1213,33.50697985,-112.1892417
722,379 4th Ave,in_progress,3,1213,33.56819453,-112.0309588
723,240 Euclid Way,in_progress,2,1213,33.44534392,-112.1696561
724,179 1st Way,in_progress,3,1214,33.49233929,-112.2979206
725,124 Turk Cir,in_progress,3,1214,33.47745152,-112.3241734
726,556 Turk Rd,collected,3,1214,33.46825085,-111.9470672
727,751 2nd Dv,in_progress,3,1214,33.48406531,-112.1964218
728,461 4th Way,collected,2,1214,33.38098772,-112.1445043
729,94 Post Trl,in_progress,1,1214,33.36493273,-112.1213375
730,56 5th Dv,collected,1,1214,33.53887213,-112.0264635
731,348 Sutter Rd,collected,3,1215,33.50743678,-111.9391055
732,611 1st Vis,collected,2,1215,33.51106369,-111.9812009
733,79 Euclid Blvd,in_progress,1,1215,33.59406481,-112.0912004
734,706 Pine Way,active,2,1215,33.46905047,-112.2382959
735,307 Walnut Way,in_progress,3,1215,33.46048026,-112.0923482
736,718 6th Rd,active,3,1216,33.44677059,-112.1773014
737,496 Pine Dv,active,2,1216,33.45541675,-112.2307576
738,263 Indiana Cir,active,2,1216,33.42650912,-111.9882208
739,426 8th St,in_progress,3,1216,33.54254236,-111.9087777
740,583 8th Way,collected,2,1216,33.56202969,-112.2919147
741,753 Sutter Dv,in_progress,3,1217,33.37680541,-112.219117
742,417 Blake Pl,in_progress,2,1217,33.51106901,-112.1472909
743,308 Mission Wl,in_progress,1,1217,33.45423003,-112.2157864
744,533 Indiana Ave,active,1,1218,33.40466616,-112.2714907
745,719 California Rd,in_progress,2,1218,33.39302865,-112.0234312
746,764 Texas Vis,collected,3,1218,33.55586982,-112.3514488
747,447 5th Rd,collected,3,1219,33.39988715,-112.0711261
748,686 Geary Way,collected,2,1219,33.37435113,-111.9807917
749,363 5th St,active,1,1219,33.48942508,-112.0880106
750,399 8th St,active,1,1220,33.52776488,-112.2021899
751,679 8th Dv,in_progress,3,1220,33.44755772,-112.1312997
752,135 Geary St,active,1,1220,33.4558291,-111.8974594
753,173 Indiana St,active,2,1221,33.55633419,-112.2291887
754,430 Bush Blvd,in_progress,1,1221,33.5295105,-111.9947942
755,530 Pine Wl,in_progress,1,1224,33.55301466,-112.1027886
